date,compute_type,customer_segment,compute_hours
2024-06-18,GPU Inference,Enterprise,15566
2024-06-18,GPU Inference,Mid-Market,6694
2024-06-18,GPU Inference,Startup,4506
2024-06-18,GPU Inference,Research/Academic,1513
2024-06-18,CPU Batch,Enterprise,6814
2024-06-18,CPU Batch,Mid-Market,3704
2024-06-18,CPU Batch,Startup,1059
2024-06-18,CPU Batch,Research/Academic,1752
2024-06-18,CPU Interactive,Enterprise,5385
2024-06-18,CPU Interactive,Mid-Market,2816
2024-06-18,CPU Interactive,Startup,1723
2024-06-18,CPU Interactive,Research/Academic,3085
2024-06-19,GPU Training,Enterprise,21389
2024-06-19,GPU Training,Mid-Market,7145
2024-06-19,GPU Training,Startup,3345
2024-06-19,GPU Training,Research/Academic,4010
2024-06-19,GPU Inference,Enterprise,15141
2024-06-19,GPU Inference,Mid-Market,6858
2024-06-19,GPU Inference,Startup,4640
2024-06-19,GPU Inference,Research/Academic,1628
2024-06-19,CPU Batch,Enterprise,7588
2024-06-19,CPU Batch,Mid-Market,3818
2024-06-19,CPU Batch,Startup,1047
2024-06-19,CPU Batch,Research/Academic,1707
2024-06-19,CPU Interactive,Enterprise,5152
2024-06-19,CPU Interactive,Mid-Market,2950
2024-06-19,CPU Interactive,Startup,1897
2024-06-19,CPU Interactive,Research/Academic,3347
2024-06-20,GPU Training,Enterprise,20130
2024-06-20,GPU Training,Mid-Market,8221
2024-06-20,GPU Training,Startup,3081
2024-06-20,GPU Training,Research/Academic,3796
2024-06-20,GPU Inference,Enterprise,14949
2024-06-20,GPU Inference,Mid-Market,5864
2024-06-20,GPU Inference,Startup,5972
2024-06-20,GPU Inference,Research/Academic,1762
2024-06-20,CPU Batch,Enterprise,7766
2024-06-20,CPU Batch,Mid-Market,3665
2024-06-20,CPU Batch,Startup,1354
2024-06-20,CPU Batch,Research/Academic,1729
2024-06-20,CPU Interactive,Enterprise,5592
2024-06-20,CPU Interactive,Mid-Market,3263
2024-06-20,CPU Interactive,Startup,2052
2024-06-20,CPU Interactive,Research/Academic,3830
2024-06-21,GPU Training,Enterprise,21425
2024-06-21,GPU Training,Mid-Market,7225
2024-06-21,GPU Training,Startup,3092
2024-06-21,GPU Training,Research/Academic,3621
2024-06-21,GPU Inference,Enterprise,15861
2024-06-21,GPU Inference,Mid-Market,7398
2024-06-21,GPU Inference,Startup,5510
2024-06-21,GPU Inference,Research/Academic,1629
2024-06-21,CPU Batch,Enterprise,7652
2024-06-21,CPU Batch,Mid-Market,4164
2024-06-21,CPU Batch,Startup,1292
2024-06-21,CPU Batch,Research/Academic,1933
2024-06-21,CPU Interactive,Enterprise,5613
2024-06-21,CPU Interactive,Mid-Market,2753
2024-06-21,CPU Interactive,Startup,2076
2024-06-21,CPU Interactive,Research/Academic,2465
2024-06-22,GPU Training,Enterprise,16423
2024-06-22,GPU Training,Mid-Market,6782
2024-06-22,GPU Training,Startup,2118
2024-06-22,GPU Training,Research/Academic,3138
2024-06-22,GPU Inference,Enterprise,11220
2024-06-22,GPU Inference,Mid-Market,4628
2024-06-22,GPU Inference,Startup,4067
2024-06-22,GPU Inference,Research/Academic,1181
2024-06-22,CPU Batch,Enterprise,5342
2024-06-22,CPU Batch,Mid-Market,2890
2024-06-22,CPU Batch,Startup,765
2024-06-22,CPU Batch,Research/Academic,1606
2024-06-22,CPU Interactive,Enterprise,3100
2024-06-22,CPU Interactive,Mid-Market,1631
2024-06-22,CPU Interactive,Startup,842
2024-06-22,CPU Interactive,Research/Academic,1675
2024-06-23,GPU Training,Enterprise,15886
2024-06-23,GPU Training,Mid-Market,4841
2024-06-23,GPU Training,Startup,1839
2024-06-23,GPU Training,Research/Academic,3008
2024-06-23,GPU Inference,Enterprise,10716
2024-06-23,GPU Inference,Mid-Market,4334
2024-06-23,GPU Inference,Startup,3120
2024-06-23,GPU Inference,Research/Academic,885
2024-06-23,CPU Batch,Enterprise,4636
2024-06-23,CPU Batch,Mid-Market,2455
2024-06-23,CPU Batch,Startup,529
2024-06-23,CPU Batch,Research/Academic,1169
2024-06-23,CPU Interactive,Enterprise,2740
2024-06-23,CPU Interactive,Mid-Market,1502
2024-06-23,CPU Interactive,Startup,957
2024-06-23,CPU Interactive,Research/Academic,1590
2024-06-24,GPU Training,Enterprise,20671
2024-06-24,GPU Training,Mid-Market,7539
2024-06-24,GPU Training,Startup,2557
2024-06-24,GPU Training,Research/Academic,3548
2024-06-24,GPU Inference,Enterprise,15170
2024-06-24,GPU Inference,Mid-Market,6598
2024-06-24,GPU Inference,Startup,5246
2024-06-24,GPU Inference,Research/Academic,1623
2024-06-24,CPU Batch,Enterprise,8095
2024-06-24,CPU Batch,Mid-Market,4319
2024-06-24,CPU Batch,Startup,1003
2024-06-24,CPU Batch,Research/Academic,1849
2024-06-24,CPU Interactive,Enterprise,5140
2024-06-24,CPU Interactive,Mid-Market,2741
2024-06-24,CPU Interactive,Startup,1856
2024-06-24,CPU Interactive,Research/Academic,2297
2024-06-25,GPU Training,Enterprise,23425
2024-06-25,GPU Training,Mid-Market,7757
2024-06-25,GPU Training,Startup,3113
2024-06-25,GPU Training,Research/Academic,4902
2024-06-25,GPU Inference,Enterprise,16196
2024-06-25,GPU Inference,Mid-Market,7066
2024-06-25,GPU Inference,Startup,4969
2024-06-25,GPU Inference,Research/Academic,1896
2024-06-25,CPU Batch,Enterprise,7938
2024-06-25,CPU Batch,Mid-Market,4147
2024-06-25,CPU Batch,Startup,1325
2024-06-25,CPU Batch,Research/Academic,1958
2024-06-25,CPU Interactive,Enterprise,5732
2024-06-25,CPU Interactive,Mid-Market,3243
2024-06-25,CPU Interactive,Startup,2618
2024-06-25,CPU Interactive,Research/Academic,3343
2024-06-26,GPU Training,Enterprise,22404
2024-06-26,GPU Training,Mid-Market,7911
2024-06-26,GPU Training,Startup,4105
2024-06-26,GPU Training,Research/Academic,4197
2024-06-26,GPU Inference,Enterprise,16723
2024-06-26,GPU Inference,Mid-Market,6475
2024-06-26,GPU Inference,Startup,4710
2024-06-26,GPU Inference,Research/Academic,1640
2024-06-26,CPU Batch,Enterprise,8183
2024-06-26,CPU Batch,Mid-Market,4780
2024-06-26,CPU Batch,Startup,1259
2024-06-26,CPU Batch,Research/Academic,1786
2024-06-26,CPU Interactive,Enterprise,5789
2024-06-26,CPU Interactive,Mid-Market,3428
2024-06-26,CPU Interactive,Startup,2293
2024-06-26,CPU Interactive,Research/Academic,3388
2024-06-27,GPU Training,Enterprise,21924
2024-06-27,GPU Training,Mid-Market,8465
2024-06-27,GPU Training,Startup,3117
2024-06-27,GPU Training,Research/Academic,4544
2024-06-27,GPU Inference,Enterprise,18540
2024-06-27,GPU Inference,Mid-Market,7326
2024-06-27,GPU Inference,Startup,4956
2024-06-27,GPU Inference,Research/Academic,1767
2024-06-27,CPU Batch,Enterprise,8051
2024-06-27,CPU Batch,Mid-Market,3832
2024-06-27,CPU Batch,Startup,1284
2024-06-27,CPU Batch,Research/Academic,2102
2024-06-27,CPU Interactive,Enterprise,6047
2024-06-27,CPU Interactive,Mid-Market,3115
2024-06-27,CPU Interactive,Startup,1834
2024-06-27,CPU Interactive,Research/Academic,3430
2024-06-28,GPU Training,Enterprise,20842
2024-06-28,GPU Training,Mid-Market,6965
2024-06-28,GPU Training,Startup,4212
2024-06-28,GPU Training,Research/Academic,4365
2024-06-28,GPU Inference,Enterprise,16537
2024-06-28,GPU Inference,Mid-Market,7337
2024-06-28,GPU Inference,Startup,5701
2024-06-28,GPU Inference,Research/Academic,1578
2024-06-28,CPU Batch,Enterprise,8066
2024-06-28,CPU Batch,Mid-Market,4032
2024-06-28,CPU Batch,Startup,1211
2024-06-28,CPU Batch,Research/Academic,1920
2024-06-28,CPU Interactive,Enterprise,5507
2024-06-28,CPU Interactive,Mid-Market,2663
2024-06-28,CPU Interactive,Startup,1914
2024-06-28,CPU Interactive,Research/Academic,3119
2024-06-29,GPU Training,Enterprise,15068
2024-06-29,GPU Training,Mid-Market,5907
2024-06-29,GPU Training,Startup,2875
2024-06-29,GPU Training,Research/Academic,3923
2024-06-29,GPU Inference,Enterprise,11135
2024-06-29,GPU Inference,Mid-Market,4649
2024-06-29,GPU Inference,Startup,3186
2024-06-29,GPU Inference,Research/Academic,1160
2024-06-29,CPU Batch,Enterprise,5364
2024-06-29,CPU Batch,Mid-Market,2589
2024-06-29,CPU Batch,Startup,750
2024-06-29,CPU Batch,Research/Academic,1063
2024-06-29,CPU Interactive,Enterprise,3207
2024-06-29,CPU Interactive,Mid-Market,1530
2024-06-29,CPU Interactive,Startup,1035
2024-06-29,CPU Interactive,Research/Academic,1563
2024-06-30,GPU Training,Enterprise,14895
2024-06-30,GPU Training,Mid-Market,5245
2024-06-30,GPU Training,Startup,2400
2024-06-30,GPU Training,Research/Academic,3123
2024-06-30,GPU Inference,Enterprise,10828
2024-06-30,GPU Inference,Mid-Market,4594
2024-06-30,GPU Inference,Startup,3695
2024-06-30,GPU Inference,Research/Academic,1157
2024-06-30,CPU Batch,Enterprise,4667
2024-06-30,CPU Batch,Mid-Market,2343
2024-06-30,CPU Batch,Startup,741
2024-06-30,CPU Batch,Research/Academic,1164
2024-06-30,CPU Interactive,Enterprise,2735
2024-06-30,CPU Interactive,Mid-Market,1258
2024-06-30,CPU Interactive,Startup,811
2024-06-30,CPU Interactive,Research/Academic,1477
2024-07-01,GPU Training,Enterprise,17049
2024-07-01,GPU Training,Mid-Market,5790
2024-07-01,GPU Training,Startup,2987
2024-07-01,GPU Training,Research/Academic,3617
2024-07-01,GPU Inference,Enterprise,13418
2024-07-01,GPU Inference,Mid-Market,5944
2024-07-01,GPU Inference,Startup,3640
2024-07-01,GPU Inference,Research/Academic,1339
2024-07-01,CPU Batch,Enterprise,6150
2024-07-01,CPU Batch,Mid-Market,2892
2024-07-01,CPU Batch,Startup,877
2024-07-01,CPU Batch,Research/Academic,1640
2024-07-01,CPU Interactive,Enterprise,4413
2024-07-01,CPU Interactive,Mid-Market,2608
2024-07-01,CPU Interactive,Startup,1490
2024-07-01,CPU Interactive,Research/Academic,2985
2024-07-02,GPU Training,Enterprise,17488
2024-07-02,GPU Training,Mid-Market,6104
2024-07-02,GPU Training,Startup,2350
2024-07-02,GPU Training,Research/Academic,3737
2024-07-02,GPU Inference,Enterprise,13177
2024-07-02,GPU Inference,Mid-Market,5489
2024-07-02,GPU Inference,Startup,5058
2024-07-02,GPU Inference,Research/Academic,1484
2024-07-02,CPU Batch,Enterprise,6789
2024-07-02,CPU Batch,Mid-Market,3259
2024-07-02,CPU Batch,Startup,929
2024-07-02,CPU Batch,Research/Academic,1511
2024-07-02,CPU Interactive,Enterprise,4829
2024-07-02,CPU Interactive,Mid-Market,2728
2024-07-02,CPU Interactive,Startup,1647
2024-07-02,CPU Interactive,Research/Academic,3104
2024-07-03,GPU Training,Enterprise,18869
2024-07-03,GPU Training,Mid-Market,6286
2024-07-03,GPU Training,Startup,3174
2024-07-03,GPU Training,Research/Academic,4107
2024-07-03,GPU Inference,Enterprise,14995
2024-07-03,GPU Inference,Mid-Market,6429
2024-07-03,GPU Inference,Startup,4483
2024-07-03,GPU Inference,Research/Academic,1368
2024-07-03,CPU Batch,Enterprise,6831
2024-07-03,CPU Batch,Mid-Market,3867
2024-07-03,CPU Batch,Startup,1013
2024-07-03,CPU Batch,Research/Academic,1620
2024-07-03,CPU Interactive,Enterprise,4866
2024-07-03,CPU Interactive,Mid-Market,2481
2024-07-03,CPU Interactive,Startup,1604
2024-07-03,CPU Interactive,Research/Academic,2779
2024-07-04,GPU Training,Enterprise,10732
2024-07-04,GPU Training,Mid-Market,3774
2024-07-04,GPU Training,Startup,2172
2024-07-04,GPU Training,Research/Academic,1672
2024-07-04,GPU Inference,Enterprise,7844
2024-07-04,GPU Inference,Mid-Market,3912
2024-07-04,GPU Inference,Startup,4081
2024-07-04,GPU Inference,Research/Academic,708
2024-07-04,CPU Batch,Enterprise,3758
2024-07-04,CPU Batch,Mid-Market,2042
2024-07-04,CPU Batch,Startup,769
2024-07-04,CPU Batch,Research/Academic,801
2024-07-04,CPU Interactive,Enterprise,2750
2024-07-04,CPU Interactive,Mid-Market,1580
2024-07-04,CPU Interactive,Startup,1331
2024-07-04,CPU Interactive,Research/Academic,1379
2024-07-05,GPU Training,Enterprise,17232
2024-07-05,GPU Training,Mid-Market,6886
2024-07-05,GPU Training,Startup,3807
2024-07-05,GPU Training,Research/Academic,3108
2024-07-05,GPU Inference,Enterprise,12581
2024-07-05,GPU Inference,Mid-Market,5292
2024-07-05,GPU Inference,Startup,4226
2024-07-05,GPU Inference,Research/Academic,1428
2024-07-05,CPU Batch,Enterprise,6649
2024-07-05,CPU Batch,Mid-Market,3387
2024-07-05,CPU Batch,Startup,998
2024-07-05,CPU Batch,Research/Academic,1437
2024-07-05,CPU Interactive,Enterprise,4512
2024-07-05,CPU Interactive,Mid-Market,2379
2024-07-05,CPU Interactive,Startup,1270
2024-07-05,CPU Interactive,Research/Academic,2349
2024-07-06,GPU Training,Enterprise,12684
2024-07-06,GPU Training,Mid-Market,4916
2024-07-06,GPU Training,Startup,2160
2024-07-06,GPU Training,Research/Academic,2738
2024-07-06,GPU Inference,Enterprise,8602
2024-07-06,GPU Inference,Mid-Market,3570
2024-07-06,GPU Inference,Startup,3245
2024-07-06,GPU Inference,Research/Academic,744
2024-07-06,CPU Batch,Enterprise,4548
2024-07-06,CPU Batch,Mid-Market,1964
2024-07-06,CPU Batch,Startup,691
2024-07-06,CPU Batch,Research/Academic,943
2024-07-06,CPU Interactive,Enterprise,2626
2024-07-06,CPU Interactive,Mid-Market,1649
2024-07-06,CPU Interactive,Startup,646
2024-07-06,CPU Interactive,Research/Academic,1506
2024-07-07,GPU Training,Enterprise,11577
2024-07-07,GPU Training,Mid-Market,4505
2024-07-07,GPU Training,Startup,1921
2024-07-07,GPU Training,Research/Academic,2471
2024-07-07,GPU Inference,Enterprise,8069
2024-07-07,GPU Inference,Mid-Market,3782
2024-07-07,GPU Inference,Startup,2278
2024-07-07,GPU Inference,Research/Academic,927
2024-07-07,CPU Batch,Enterprise,3653
2024-07-07,CPU Batch,Mid-Market,1735
2024-07-07,CPU Batch,Startup,648
2024-07-07,CPU Batch,Research/Academic,864
2024-07-07,CPU Interactive,Enterprise,2344
2024-07-07,CPU Interactive,Mid-Market,1237
2024-07-07,CPU Interactive,Startup,665
2024-07-07,CPU Interactive,Research/Academic,1220
2024-07-08,GPU Training,Enterprise,16687
2024-07-08,GPU Training,Mid-Market,6493
2024-07-08,GPU Training,Startup,2770
2024-07-08,GPU Training,Research/Academic,3308
2024-07-08,GPU Inference,Enterprise,12786
2024-07-08,GPU Inference,Mid-Market,5497
2024-07-08,GPU Inference,Startup,4886
2024-07-08,GPU Inference,Research/Academic,1292
2024-07-08,CPU Batch,Enterprise,6215
2024-07-08,CPU Batch,Mid-Market,3128
2024-07-08,CPU Batch,Startup,852
2024-07-08,CPU Batch,Research/Academic,1319
2024-07-08,CPU Interactive,Enterprise,4216
2024-07-08,CPU Interactive,Mid-Market,2524
2024-07-08,CPU Interactive,Startup,1430
2024-07-08,CPU Interactive,Research/Academic,2599
2024-07-09,GPU Training,Enterprise,15801
2024-07-09,GPU Training,Mid-Market,6381
2024-07-09,GPU Training,Startup,2710
2024-07-09,GPU Training,Research/Academic,3296
2024-07-09,GPU Inference,Enterprise,13646
2024-07-09,GPU Inference,Mid-Market,5603
2024-07-09,GPU Inference,Startup,3407
2024-07-09,GPU Inference,Research/Academic,1461
2024-07-09,CPU Batch,Enterprise,6565
2024-07-09,CPU Batch,Mid-Market,3278
2024-07-09,CPU Batch,Startup,835
2024-07-09,CPU Batch,Research/Academic,1351
2024-07-09,CPU Interactive,Enterprise,4737
2024-07-09,CPU Interactive,Mid-Market,2750
2024-07-09,CPU Interactive,Startup,1623
2024-07-09,CPU Interactive,Research/Academic,2376
2024-07-10,GPU Training,Enterprise,18457
2024-07-10,GPU Training,Mid-Market,6406
2024-07-10,GPU Training,Startup,3215
2024-07-10,GPU Training,Research/Academic,3768
2024-07-10,GPU Inference,Enterprise,12380
2024-07-10,GPU Inference,Mid-Market,6208
2024-07-10,GPU Inference,Startup,4016
2024-07-10,GPU Inference,Research/Academic,1246
2024-07-10,CPU Batch,Enterprise,6638
2024-07-10,CPU Batch,Mid-Market,3549
2024-07-10,CPU Batch,Startup,793
2024-07-10,CPU Batch,Research/Academic,1654
2024-07-10,CPU Interactive,Enterprise,5021
2024-07-10,CPU Interactive,Mid-Market,2557
2024-07-10,CPU Interactive,Startup,1482
2024-07-10,CPU Interactive,Research/Academic,2545
2024-07-11,GPU Training,Enterprise,19071
2024-07-11,GPU Training,Mid-Market,5790
2024-07-11,GPU Training,Startup,3297
2024-07-11,GPU Training,Research/Academic,3543
2024-07-11,GPU Inference,Enterprise,13912
2024-07-11,GPU Inference,Mid-Market,5309
2024-07-11,GPU Inference,Startup,4459
2024-07-11,GPU Inference,Research/Academic,1467
2024-07-11,CPU Batch,Enterprise,6342
2024-07-11,CPU Batch,Mid-Market,3572
2024-07-11,CPU Batch,Startup,976
2024-07-11,CPU Batch,Research/Academic,1485
2024-07-11,CPU Interactive,Enterprise,5177
2024-07-11,CPU Interactive,Mid-Market,2244
2024-07-11,CPU Interactive,Startup,1761
2024-07-11,CPU Interactive,Research/Academic,3217
2024-07-12,GPU Training,Enterprise,18521
2024-07-12,GPU Training,Mid-Market,6319
2024-07-12,GPU Training,Startup,2674
2024-07-12,GPU Training,Research/Academic,3258
2024-07-12,GPU Inference,Enterprise,13173
2024-07-12,GPU Inference,Mid-Market,5936
2024-07-12,GPU Inference,Startup,3936
2024-07-12,GPU Inference,Research/Academic,1416
2024-07-12,CPU Batch,Enterprise,7086
2024-07-12,CPU Batch,Mid-Market,3340
2024-07-12,CPU Batch,Startup,799
2024-07-12,CPU Batch,Research/Academic,1365
2024-07-12,CPU Interactive,Enterprise,4714
2024-07-12,CPU Interactive,Mid-Market,2382
2024-07-12,CPU Interactive,Startup,1715
2024-07-12,CPU Interactive,Research/Academic,2473
2024-07-13,GPU Training,Enterprise,13781
2024-07-13,GPU Training,Mid-Market,4637
2024-07-13,GPU Training,Startup,1937
2024-07-13,GPU Training,Research/Academic,2530
2024-07-13,GPU Inference,Enterprise,8895
2024-07-13,GPU Inference,Mid-Market,4598
2024-07-13,GPU Inference,Startup,3002
2024-07-13,GPU Inference,Research/Academic,981
2024-07-13,CPU Batch,Enterprise,4247
2024-07-13,CPU Batch,Mid-Market,2078
2024-07-13,CPU Batch,Startup,609
2024-07-13,CPU Batch,Research/Academic,1107
2024-07-13,CPU Interactive,Enterprise,2473
2024-07-13,CPU Interactive,Mid-Market,1244
2024-07-13,CPU Interactive,Startup,869
2024-07-13,CPU Interactive,Research/Academic,1484
2024-07-14,GPU Training,Enterprise,13356
2024-07-14,GPU Training,Mid-Market,4510
2024-07-14,GPU Training,Startup,2145
2024-07-14,GPU Training,Research/Academic,2595
2024-07-14,GPU Inference,Enterprise,8053
2024-07-14,GPU Inference,Mid-Market,3381
2024-07-14,GPU Inference,Startup,2412
2024-07-14,GPU Inference,Research/Academic,756
2024-07-14,CPU Batch,Enterprise,3840
2024-07-14,CPU Batch,Mid-Market,1958
2024-07-14,CPU Batch,Startup,542
2024-07-14,CPU Batch,Research/Academic,706
2024-07-14,CPU Interactive,Enterprise,2364
2024-07-14,CPU Interactive,Mid-Market,1071
2024-07-14,CPU Interactive,Startup,942
2024-07-14,CPU Interactive,Research/Academic,1095
2024-07-15,GPU Training,Enterprise,16153
2024-07-15,GPU Training,Mid-Market,5033
2024-07-15,GPU Training,Startup,2768
2024-07-15,GPU Training,Research/Academic,2991
2024-07-15,GPU Inference,Enterprise,12442
2024-07-15,GPU Inference,Mid-Market,5061
2024-07-15,GPU Inference,Startup,4649
2024-07-15,GPU Inference,Research/Academic,1371
2024-07-15,CPU Batch,Enterprise,6801
2024-07-15,CPU Batch,Mid-Market,3109
2024-07-15,CPU Batch,Startup,938
2024-07-15,CPU Batch,Research/Academic,1332
2024-07-15,CPU Interactive,Enterprise,4299
2024-07-15,CPU Interactive,Mid-Market,2200
2024-07-15,CPU Interactive,Startup,1558
2024-07-15,CPU Interactive,Research/Academic,2667
2024-07-16,GPU Training,Enterprise,18242
2024-07-16,GPU Training,Mid-Market,5817
2024-07-16,GPU Training,Startup,3141
2024-07-16,GPU Training,Research/Academic,3419
2024-07-16,GPU Inference,Enterprise,13476
2024-07-16,GPU Inference,Mid-Market,5575
2024-07-16,GPU Inference,Startup,4165
2024-07-16,GPU Inference,Research/Academic,1564
2024-07-16,CPU Batch,Enterprise,6594
2024-07-16,CPU Batch,Mid-Market,3401
2024-07-16,CPU Batch,Startup,912
2024-07-16,CPU Batch,Research/Academic,1849
2024-07-16,CPU Interactive,Enterprise,4960
2024-07-16,CPU Interactive,Mid-Market,2344
2024-07-16,CPU Interactive,Startup,1541
2024-07-16,CPU Interactive,Research/Academic,2611
2024-07-17,GPU Training,Enterprise,18488
2024-07-17,GPU Training,Mid-Market,6161
2024-07-17,GPU Training,Startup,3081
2024-07-17,GPU Training,Research/Academic,4038
2024-07-17,GPU Inference,Enterprise,13338
2024-07-17,GPU Inference,Mid-Market,5576
2024-07-17,GPU Inference,Startup,4332
2024-07-17,GPU Inference,Research/Academic,1352
2024-07-17,CPU Batch,Enterprise,7259
2024-07-17,CPU Batch,Mid-Market,3708
2024-07-17,CPU Batch,Startup,1085
2024-07-17,CPU Batch,Research/Academic,1532
2024-07-17,CPU Interactive,Enterprise,4829
2024-07-17,CPU Interactive,Mid-Market,2311
2024-07-17,CPU Interactive,Startup,1815
2024-07-17,CPU Interactive,Research/Academic,2865
2024-07-18,GPU Training,Enterprise,19364
2024-07-18,GPU Training,Mid-Market,6381
2024-07-18,GPU Training,Startup,2877
2024-07-18,GPU Training,Research/Academic,3646
